fiche_id,url,nom_complet,naissance_date,naissance_commune,naissance_dept,deces_date,deces_commune,deces_dept,chambre,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,est_gaulliste,suppleant_de,a_eu_suppleant
7667,https://www2.assemblee-nationale.fr/sycomore/fiche/7667,Alain Lecornu,18 mai 1929,Sully,Calvados,17 mai 1998,Caen,Calvados,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,7 janvier 1963,2 avril 1967,Calvados,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7668,https://www2.assemblee-nationale.fr/sycomore/fiche/7668,Robert Lecourt,19 septembre 1908,Pavilly,Seine,13 août 2004,Boulogne-billancourt,Hauts,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Seine,,Mouvement républicain populaire,,FALSE,,
7668,https://www2.assemblee-nationale.fr/sycomore/fiche/7668,Robert Lecourt,19 septembre 1908,Pavilly,Seine,13 août 2004,Boulogne-billancourt,Hauts,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Seine,,Mouvement républicain populaire,,FALSE,,
7668,https://www2.assemblee-nationale.fr/sycomore/fiche/7668,Robert Lecourt,19 septembre 1908,Pavilly,Seine,13 août 2004,Boulogne-billancourt,Hauts,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Seine,,Mouvement républicain populaire,,FALSE,,
7668,https://www2.assemblee-nationale.fr/sycomore/fiche/7668,Robert Lecourt,19 septembre 1908,Pavilly,Seine,13 août 2004,Boulogne-billancourt,Hauts,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Seine,,Mouvement républicain populaire,,FALSE,,
7668,https://www2.assemblee-nationale.fr/sycomore/fiche/7668,Robert Lecourt,19 septembre 1908,Pavilly,Seine,13 août 2004,Boulogne-billancourt,Hauts,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Seine,,Mouvement républicain populaire,,FALSE,,
7668,https://www2.assemblee-nationale.fr/sycomore/fiche/7668,Robert Lecourt,19 septembre 1908,Pavilly,Seine,13 août 2004,Boulogne-billancourt,Hauts,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,23 novembre 1958,8 février 1959,Hautes-Alpes,,Républicains populaires et centre démocratique,,FALSE,,
7670,https://www2.assemblee-nationale.fr/sycomore/fiche/7670,Albert Lécrivain-Servoz,7 novembre 1898,Paris,Seine,7 mars 1984,Bondy,Seine,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Rhône,,Mouvement républicain populaire,,FALSE,,
7670,https://www2.assemblee-nationale.fr/sycomore/fiche/7670,Albert Lécrivain-Servoz,7 novembre 1898,Paris,Seine,7 mars 1984,Bondy,Seine,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Rhône,,Mouvement républicain populaire,,FALSE,,
7670,https://www2.assemblee-nationale.fr/sycomore/fiche/7670,Albert Lécrivain-Servoz,7 novembre 1898,Paris,Seine,7 mars 1984,Bondy,Seine,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Rhône,,Mouvement républicain populaire,,FALSE,,
7678,https://www2.assemblee-nationale.fr/sycomore/fiche/7678,Henri Ledru,14 novembre 1901,Mamers,Sarthe,6 juillet 1975,Le mans,Sarthe,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Sarthe,,Socialiste,,FALSE,,
7678,https://www2.assemblee-nationale.fr/sycomore/fiche/7678,Henri Ledru,14 novembre 1901,Mamers,Sarthe,6 juillet 1975,Le mans,Sarthe,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Sarthe,,Socialiste,,FALSE,,
7680,https://www2.assemblee-nationale.fr/sycomore/fiche/7680,René Leduc,12 novembre 1901,Paris,Seine,10 mars 1983,Meudon,Hauts,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Seine-et-Oise,,Union pour la nouvelle République,UNR,TRUE,,
7680,https://www2.assemblee-nationale.fr/sycomore/fiche/7680,René Leduc,12 novembre 1901,Paris,Seine,10 mars 1983,Meudon,Hauts,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Yvelines,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Bouches-du-Rhône,,Socialiste,,FALSE,,éventuel Henri Barthélémy
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Bouches-du-Rhône,,Socialiste,,FALSE,,éventuel Henri Barthélémy
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Bouches-du-Rhône,,Socialiste,,FALSE,,éventuel Henri Barthélémy
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Bouches-du-Rhône,,Socialiste,,FALSE,,éventuel Henri Barthélémy
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Bouches-du-Rhône,,Socialiste,,FALSE,,éventuel Henri Barthélémy
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Bouches-du-Rhône,,Socialiste,,FALSE,,éventuel Henri Barthélémy
7681,https://www2.assemblee-nationale.fr/sycomore/fiche/7681,"Francis, Emile, Daniel Leenhardt",24 avril 1908,Marseille,Bouches,3 novembre 1983,Marseille,Bouches,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Vaucluse,,Parti socialiste et radicaux de gauche,,FALSE,,éventuel Henri Barthélémy
7684,https://www2.assemblee-nationale.fr/sycomore/fiche/7684,Marie-Hélène Lefaucheux,26 avril 1903,Paris,Seine,25 février 1964,Lake pontchartrain,Usa,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Aisne,,Mouvement républicain populaire,,FALSE,,
7687,https://www2.assemblee-nationale.fr/sycomore/fiche/7687,Francine Lefébvre,15 mars 1908,Saint-etienne-des-oullières,Rhône,21 novembre 1979,Villefranche,Rhône,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Seine,,Mouvement républicain populaire,,FALSE,,
7687,https://www2.assemblee-nationale.fr/sycomore/fiche/7687,Francine Lefébvre,15 mars 1908,Saint-etienne-des-oullières,Rhône,21 novembre 1979,Villefranche,Rhône,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Seine,,Mouvement républicain populaire,,FALSE,,
7687,https://www2.assemblee-nationale.fr/sycomore/fiche/7687,Francine Lefébvre,15 mars 1908,Saint-etienne-des-oullières,Rhône,21 novembre 1979,Villefranche,Rhône,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Seine,,Mouvement républicain populaire,,FALSE,,
7687,https://www2.assemblee-nationale.fr/sycomore/fiche/7687,Francine Lefébvre,15 mars 1908,Saint-etienne-des-oullières,Rhône,21 novembre 1979,Villefranche,Rhône,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Seine,,Mouvement républicain populaire,,FALSE,,
7687,https://www2.assemblee-nationale.fr/sycomore/fiche/7687,Francine Lefébvre,15 mars 1908,Saint-etienne-des-oullières,Rhône,21 novembre 1979,Villefranche,Rhône,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Seine,,Mouvement républicain populaire,,FALSE,,
7697,https://www2.assemblee-nationale.fr/sycomore/fiche/7697,Olivier Lefèvre d'Ormesson,5 août 1918,Biarritz,Basses,24 octobre 2012,Ouzouer-sur-trézée,Loiret,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,9 décembre 1958,9 octobre 1962,Seine-et-Oise,,Indépendants et paysans d'action sociale,,FALSE,,
7697,https://www2.assemblee-nationale.fr/sycomore/fiche/7697,Olivier Lefèvre d'Ormesson,5 août 1918,Biarritz,Basses,24 octobre 2012,Ouzouer-sur-trézée,Loiret,Assemblée nationale,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,2 avril 1986,Val-de-Marne,,Front national -2,,FALSE,,
7698,https://www2.assemblee-nationale.fr/sycomore/fiche/7698,Hubert Lefèvre-Pontalis,2 août 1909,Paris,Seine,12 janvier 1977,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Sarthe,,Parti républicain de la liberté,,FALSE,,
7706,https://www2.assemblee-nationale.fr/sycomore/fiche/7706,"Jean, Noël Lefranc",21 mars 1898,Saint-paul-sur-terrenoise,Pas,20 septembre 1973,Arras,Pas,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Pas-de-Calais,,Rassemblement du peuple français,RPF,TRUE,,
7706,https://www2.assemblee-nationale.fr/sycomore/fiche/7706,"Jean, Noël Lefranc",21 mars 1898,Saint-paul-sur-terrenoise,Pas,20 septembre 1973,Arras,Pas,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Pas-de-Calais,,Indépendants et paysans d'action sociale,,FALSE,,
7707,https://www2.assemblee-nationale.fr/sycomore/fiche/7707,"Raymond, Marius Lefranc",9 février 1916,Ressons-le-long,Aisne,6 juillet 1977,,Lieu de décès inconnu,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Aisne,,Communiste,,FALSE,,
7708,https://www2.assemblee-nationale.fr/sycomore/fiche/7708,Jean Legaret,29 août 1913,Ambert,Puy,16 février 1976,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,6 juillet 1952,1 décembre 1955,Seine,2e circonscription de la Seine | 1ère circonscription de Paris,Union démocratique et socialiste de la Résistance,,FALSE,,
7708,https://www2.assemblee-nationale.fr/sycomore/fiche/7708,Jean Legaret,29 août 1913,Ambert,Puy,16 février 1976,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Seine,2e circonscription de la Seine | 1ère circonscription de Paris,Indépendants et paysans d'action sociale,,FALSE,,
7709,https://www2.assemblee-nationale.fr/sycomore/fiche/7709,"Jean, Constant Legendre",7 mai 1906,Paris,Seine,21 septembre 1994,Compiègne,Oise,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Oise,,Parti républicain de la liberté,,FALSE,la Commission des finances (1957) ; il est,
7709,https://www2.assemblee-nationale.fr/sycomore/fiche/7709,"Jean, Constant Legendre",7 mai 1906,Paris,Seine,21 septembre 1994,Compiègne,Oise,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Oise,,Parti républicain de la liberté,,FALSE,la Commission des finances (1957) ; il est,
7709,https://www2.assemblee-nationale.fr/sycomore/fiche/7709,"Jean, Constant Legendre",7 mai 1906,Paris,Seine,21 septembre 1994,Compiègne,Oise,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Oise,,Parti républicain de la liberté,,FALSE,la Commission des finances (1957) ; il est,
7709,https://www2.assemblee-nationale.fr/sycomore/fiche/7709,"Jean, Constant Legendre",7 mai 1906,Paris,Seine,21 septembre 1994,Compiègne,Oise,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Oise,,Rassemblement du peuple français - ARS,RPF,TRUE,la Commission des finances (1957) ; il est,
7709,https://www2.assemblee-nationale.fr/sycomore/fiche/7709,"Jean, Constant Legendre",7 mai 1906,Paris,Seine,21 septembre 1994,Compiègne,Oise,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Oise,,Indépendants et paysans d'action sociale,,FALSE,la Commission des finances (1957) ; il est,
7709,https://www2.assemblee-nationale.fr/sycomore/fiche/7709,"Jean, Constant Legendre",7 mai 1906,Paris,Seine,21 septembre 1994,Compiègne,Oise,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Oise,,Indépendants et paysans d'action sociale,,FALSE,la Commission des finances (1957) ; il est,
7715,https://www2.assemblee-nationale.fr/sycomore/fiche/7715,Roger Léger,24 juin 1910,Le havre,Seine,14 mai 2001,Le havre,Seine,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Seine-Maritime,,Union et fraternité francaise,,FALSE,,
7731,https://www2.assemblee-nationale.fr/sycomore/fiche/7731,Armand Legroux,27 août 1922,Besançon,Doubs,6 septembre 1994,Urcel,Aisne,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,3 juillet 1962,Anciens départements d'Algérie,,Unité de la République,,FALSE,,
7732,https://www2.assemblee-nationale.fr/sycomore/fiche/7732,Hector Legry,16 janvier 1896,Laventie,Pas,10 mars 1965,Saint-germain-du-puy,Cher,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Nord,,Mouvement républicain populaire,,FALSE,,
7732,https://www2.assemblee-nationale.fr/sycomore/fiche/7732,Hector Legry,16 janvier 1896,Laventie,Pas,10 mars 1965,Saint-germain-du-puy,Cher,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Nord,,Mouvement républicain populaire,,FALSE,,
7735,https://www2.assemblee-nationale.fr/sycomore/fiche/7735,Gérard Lehn,24 février 1930,Haguenau,Bas,18 novembre 2005,Strasbourg,Bas,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,26 décembre 1966,2 avril 1967,Bas-Rhin,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7735,https://www2.assemblee-nationale.fr/sycomore/fiche/7735,Gérard Lehn,24 février 1930,Haguenau,Bas,18 novembre 2005,Strasbourg,Bas,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,5 mars 1967,30 mai 1968,Bas-Rhin,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7735,https://www2.assemblee-nationale.fr/sycomore/fiche/7735,Gérard Lehn,24 février 1930,Haguenau,Bas,18 novembre 2005,Strasbourg,Bas,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Bas-Rhin,,Union des démocrates pour la République,UDR,TRUE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Chambre des députés,Troisième République - Chambre des députés,XVIe législature,3 mai 1936,31 mai 1942,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,23 novembre 1958,9 octobre 1962,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Somme,,Socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Somme,,Fédération de la gauche démocrate et socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Somme,,Fédération de la gauche démocrate et socialiste,,FALSE,,
7738,https://www2.assemblee-nationale.fr/sycomore/fiche/7738,"Max, Marius, Achille Lejeune",19 février 1909,Flesselles,Somme,22 novembre 1995,Abbeville,Somme,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Somme,,Réformateurs démocrates sociaux,,FALSE,,
7742,https://www2.assemblee-nationale.fr/sycomore/fiche/7742,Paul Leloir,15 avril 1907,Cambrai,Nord,15 mai 1992,Cambrai,Nord,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Nord,,Communiste,,FALSE,,
7743,https://www2.assemblee-nationale.fr/sycomore/fiche/7743,Pierre Lelong,22 mai 1931,Paris,Seine,,,,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Finistère,,Union des démocrates pour la République,UDR,TRUE,,
7743,https://www2.assemblee-nationale.fr/sycomore/fiche/7743,Pierre Lelong,22 mai 1931,Paris,Seine,,,,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,8 juin 1974,Finistère,,Union des démocrates pour la République,UDR,TRUE,,
7746,https://www2.assemblee-nationale.fr/sycomore/fiche/7746,"Georges, Gustave, Rémi Lemarchand",1 octobre 1899,Saint-pierre-la-vieille,Calvados,12 août 1967,Saint-pierre-la-vieille,Calvados,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Calvados,,Mouvement républicain populaire,,FALSE,,
7746,https://www2.assemblee-nationale.fr/sycomore/fiche/7746,"Georges, Gustave, Rémi Lemarchand",1 octobre 1899,Saint-pierre-la-vieille,Calvados,12 août 1967,Saint-pierre-la-vieille,Calvados,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Calvados,,Mouvement républicain populaire,,FALSE,,
7747,https://www2.assemblee-nationale.fr/sycomore/fiche/7747,Pierre Lemarchand,25 septembre 1926,Tourlaville,Manche,30 décembre 2008,Chatou,Yvelines,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Yonne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7756,https://www2.assemblee-nationale.fr/sycomore/fiche/7756,Marcel Lemoine,23 décembre 1918,Châteauroux,Indre,29 janvier 1998,Châteauroux,Indre,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Indre,,Communiste,,FALSE,,
7756,https://www2.assemblee-nationale.fr/sycomore/fiche/7756,Marcel Lemoine,23 décembre 1918,Châteauroux,Indre,29 janvier 1998,Châteauroux,Indre,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Indre,,Communiste,,FALSE,,
7757,https://www2.assemblee-nationale.fr/sycomore/fiche/7757,"Rachel, Odile Lempereur Née Nuez",14 février 1896,Lille,Nord,8 octobre 1980,Saint-andré,Nord,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Nord,,Socialiste,,FALSE,,
7757,https://www2.assemblee-nationale.fr/sycomore/fiche/7757,"Rachel, Odile Lempereur Née Nuez",14 février 1896,Lille,Nord,8 octobre 1980,Saint-andré,Nord,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Nord,,Socialiste,,FALSE,,
7757,https://www2.assemblee-nationale.fr/sycomore/fiche/7757,"Rachel, Odile Lempereur Née Nuez",14 février 1896,Lille,Nord,8 octobre 1980,Saint-andré,Nord,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Nord,,Socialiste,,FALSE,,
7757,https://www2.assemblee-nationale.fr/sycomore/fiche/7757,"Rachel, Odile Lempereur Née Nuez",14 février 1896,Lille,Nord,8 octobre 1980,Saint-andré,Nord,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Nord,,Socialiste,,FALSE,,
7757,https://www2.assemblee-nationale.fr/sycomore/fiche/7757,"Rachel, Odile Lempereur Née Nuez",14 février 1896,Lille,Nord,8 octobre 1980,Saint-andré,Nord,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Nord,,Socialiste,,FALSE,,
7764,https://www2.assemblee-nationale.fr/sycomore/fiche/7764,"André, Louis, Victor Lenormand",1 septembre 1913,Cabourg,Calvados,12 janvier 1984,Caen,Calvados,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Calvados,,Communiste,,FALSE,,
7764,https://www2.assemblee-nationale.fr/sycomore/fiche/7764,"André, Louis, Victor Lenormand",1 septembre 1913,Cabourg,Calvados,12 janvier 1984,Caen,Calvados,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Calvados,,Communiste,,FALSE,,
7764,https://www2.assemblee-nationale.fr/sycomore/fiche/7764,"André, Louis, Victor Lenormand",1 septembre 1913,Cabourg,Calvados,12 janvier 1984,Caen,Calvados,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Calvados,,Communiste,,FALSE,,
7764,https://www2.assemblee-nationale.fr/sycomore/fiche/7764,"André, Louis, Victor Lenormand",1 septembre 1913,Cabourg,Calvados,12 janvier 1984,Caen,Calvados,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Calvados,,Communiste,,FALSE,,
7765,https://www2.assemblee-nationale.fr/sycomore/fiche/7765,"Maurice, Joseph, Henri Lenormand",15 janvier 1913,Mâcon,Saône,8 septembre 2006,Southport,Australie,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Nouvelle-Calédonie,,Indépendants d'outre-mer,,FALSE,,
7765,https://www2.assemblee-nationale.fr/sycomore/fiche/7765,"Maurice, Joseph, Henri Lenormand",15 janvier 1913,Mâcon,Saône,8 septembre 2006,Southport,Australie,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Nouvelle-Calédonie,,Non-inscrit,,FALSE,,
7765,https://www2.assemblee-nationale.fr/sycomore/fiche/7765,"Maurice, Joseph, Henri Lenormand",15 janvier 1913,Mâcon,Saône,8 septembre 2006,Southport,Australie,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,28 mai 1959,9 octobre 1962,Nouvelle-Calédonie,,Républicains populaires et centre démocratique,,FALSE,,
7765,https://www2.assemblee-nationale.fr/sycomore/fiche/7765,"Maurice, Joseph, Henri Lenormand",15 janvier 1913,Mâcon,Saône,8 septembre 2006,Southport,Australie,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,17 mars 1964,Nouvelle-Calédonie,,Centre démocratique,,FALSE,,
7766,https://www2.assemblee-nationale.fr/sycomore/fiche/7766,Madeleine Léo-Lagrange Née Weiller,23 novembre 1900,Saint-dié,Vosges,12 avril 1992,,Lieu de décès inconnu,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Nord,,Socialiste,,FALSE,,
7770,https://www2.assemblee-nationale.fr/sycomore/fiche/7770,Jean Léonetti,2 janvier 1899,Propriano,,21 février 1972,Marseille,Bouches,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Citoyens français du Maroc,,Socialiste,,FALSE,,
7770,https://www2.assemblee-nationale.fr/sycomore/fiche/7770,Jean Léonetti,2 janvier 1899,Propriano,,21 février 1972,Marseille,Bouches,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Citoyens français du Maroc,,Socialiste,,FALSE,,
7774,https://www2.assemblee-nationale.fr/sycomore/fiche/7774,"Pierre, Marie, Joseph, Henry de Léotard",6 juillet 1909,Bordeaux,Gironde,12 août 1992,Morbier,Jura,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Seine,,Républicain radical et radical-socialiste,,FALSE,,
