elite_id,source_system,source_record_id,career_source_row,position,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,is_gaulliste,status,suppleant_de,a_eu_suppleant,source_url
FR_ELITE_000260,SYCOMORE,5533,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Oise,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5533
FR_ELITE_000260,SYCOMORE,5533,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Oise,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5533
FR_ELITE_000260,SYCOMORE,5533,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Oise,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5533
FR_ELITE_000262,SYCOMORE,5658,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Seine,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5658
FR_ELITE_000263,SYCOMORE,1907,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Hérault,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1907
FR_ELITE_000265,SYCOMORE,6820,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Drôme,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6820
FR_ELITE_000266,SYCOMORE,7863,1,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-19,1958-12-08,Seine-et-Oise,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Charente-Maritime,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Charente-Maritime,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1968-08-12,Charente-Maritime,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,5,Député,Cinquième République - Assemblée nationale,IVe législature,1971-12-13,1972-01-12,Charente-Maritime,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,6,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1973-05-12,Charente-Maritime,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,7,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Charente-Maritime,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,8,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Charente-Maritime,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,9,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Charente-Maritime,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,10,Député,Cinquième République - Assemblée nationale,IXe législature,1988-06-13,1993-04-01,Charente-Maritime,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000266,SYCOMORE,7863,11,Député,Cinquième République - Assemblée nationale,Xe législature,1993-04-02,1997-04-21,Charente-Maritime,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7863
FR_ELITE_000268,SYCOMORE,3815,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Nord,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3815
FR_ELITE_000268,SYCOMORE,3815,2,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Nord,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3815
FR_ELITE_000273,SYCOMORE,3355,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Haute-Saône,,Rassemblement du peuple français - ARS,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3355
FR_ELITE_000273,SYCOMORE,3355,2,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Haute-Saône,,Indépendants et paysans d'action sociale,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3355
FR_ELITE_000274,SYCOMORE,1583,1,Député,Cinquième République - Assemblée nationale,IVe législature,1972-08-07,1973-04-01,Corrèze,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1583
FR_ELITE_000274,SYCOMORE,1583,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-05-06,1978-04-02,Corrèze,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1583
FR_ELITE_000276,SYCOMORE,6504,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Yvelines,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6504
FR_ELITE_000283,SYCOMORE,5359,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Jura,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5359
FR_ELITE_000287,SYCOMORE,496,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Manche,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/496
FR_ELITE_000287,SYCOMORE,496,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Manche,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/496
FR_ELITE_000287,SYCOMORE,496,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Manche,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/496
FR_ELITE_000287,SYCOMORE,496,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Manche,,Républicains indépendants,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/496
FR_ELITE_000287,SYCOMORE,496,5,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Manche,,Union pour la démocratie française,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/496
FR_ELITE_000287,SYCOMORE,496,6,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Manche,,Union pour la démocratie française,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/496
FR_ELITE_000288,SYCOMORE,2768,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Nièvre,,Rassemblement du peuple français,RPF,TRUE,suppléant,la Commission des finances,,https://www2.assemblee-nationale.fr/sycomore/fiche/2768
FR_ELITE_000288,SYCOMORE,2768,2,Député,Quatrième République - Assemblée nationale,IIIe législature,1958-03-16,1958-12-08,Nièvre,,Républicains sociaux,RS,TRUE,suppléant,la Commission des finances,,https://www2.assemblee-nationale.fr/sycomore/fiche/2768
FR_ELITE_000288,SYCOMORE,2768,3,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Nièvre,,Union pour la nouvelle République,UNR,TRUE,suppléant,la Commission des finances,,https://www2.assemblee-nationale.fr/sycomore/fiche/2768
FR_ELITE_000288,SYCOMORE,2768,4,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Nièvre,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,suppléant,la Commission des finances,,https://www2.assemblee-nationale.fr/sycomore/fiche/2768
FR_ELITE_000289,SYCOMORE,6242,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Charente-Maritime,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6242
FR_ELITE_000289,SYCOMORE,6242,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Charente-Maritime,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6242
FR_ELITE_000290,SYCOMORE,7277,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Doubs,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7277
FR_ELITE_000290,SYCOMORE,7277,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Doubs,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7277
FR_ELITE_000290,SYCOMORE,7277,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Doubs,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7277
FR_ELITE_000290,SYCOMORE,7277,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Doubs,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7277
FR_ELITE_000290,SYCOMORE,7277,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1977-05-08,Doubs,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7277
FR_ELITE_000294,SYCOMORE,5395,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Somme,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5395
FR_ELITE_000295,SYCOMORE,2227,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Marne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2227
FR_ELITE_000295,SYCOMORE,2227,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Marne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2227
FR_ELITE_000295,SYCOMORE,2227,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Marne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2227
FR_ELITE_000295,SYCOMORE,2227,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Marne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2227
FR_ELITE_000295,SYCOMORE,2227,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Marne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2227
FR_ELITE_000298,SYCOMORE,6824,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Dordogne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6824
FR_ELITE_000303,SYCOMORE,2774,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Aube,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2774
FR_ELITE_000305,SYCOMORE,3400,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Corse,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3400
FR_ELITE_000305,SYCOMORE,3400,2,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-19,1981-05-22,Haute-Corse,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3400
FR_ELITE_000307,SYCOMORE,483,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Seine-et-Marne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/483
FR_ELITE_000312,SYCOMORE,6563,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Seine,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6563
FR_ELITE_000312,SYCOMORE,6563,2,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Seine,,Rassemblement des gauches républicaines et du centre républicain,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6563
FR_ELITE_000312,SYCOMORE,6563,3,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Seine,,Indépendants et paysans d'action sociale,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6563
FR_ELITE_000313,SYCOMORE,6266,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Ille-et-Vilaine,,Rassemblement du peuple français - ARS,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6266
FR_ELITE_000315,SYCOMORE,2100,1,Député,Cinquième République - Assemblée nationale,IVe législature,1970-07-12,1973-04-01,Comores,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2100
FR_ELITE_000315,SYCOMORE,2100,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-03-04,1978-04-02,Comores,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2100
FR_ELITE_000316,SYCOMORE,5565,1,Député,Cinquième République - Assemblée nationale,IIe législature,1966-02-09,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5565
FR_ELITE_000316,SYCOMORE,5565,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-05-08,1968-05-30,Val-de-Marne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5565
FR_ELITE_000317,SYCOMORE,6040,1,Député,Cinquième République - Assemblée nationale,IVe législature,1969-07-23,1973-04-01,Nord,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6040
FR_ELITE_000326,SYCOMORE,6994,1,Député,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,1945-10-21,1946-06-10,Orne,,Mouvement républicain populaire,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000326,SYCOMORE,6994,2,Député,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,1946-06-02,1946-11-27,Orne,,Mouvement républicain populaire,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000326,SYCOMORE,6994,3,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-10,1951-07-04,Orne,,Mouvement républicain populaire,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000326,SYCOMORE,6994,4,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1960-03-05,Orne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000326,SYCOMORE,6994,5,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1967-04-02,Orne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000326,SYCOMORE,6994,6,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1968-05-30,Orne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000326,SYCOMORE,6994,7,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Orne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6994
FR_ELITE_000327,SYCOMORE,7228,1,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Lozère,,Républicains sociaux,RS,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7228
FR_ELITE_000327,SYCOMORE,7228,2,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-23,1962-10-09,Lozère,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7228
FR_ELITE_000328,SYCOMORE,1422,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Dordogne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1422
FR_ELITE_000330,SYCOMORE,5306,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Landes,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5306
FR_ELITE_000330,SYCOMORE,5306,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1973-07-05,Landes,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5306
FR_ELITE_000331,SYCOMORE,6199,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Aisne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6199
FR_ELITE_000331,SYCOMORE,6199,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Aisne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6199
FR_ELITE_000331,SYCOMORE,6199,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Aisne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6199
FR_ELITE_000334,SYCOMORE,3546,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-08-13,1971-11-09,Charente-Maritime,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3546
FR_ELITE_000338,SYCOMORE,3830,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1963-07-11,Rhône,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3830
FR_ELITE_000338,SYCOMORE,3830,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Haute-Savoie,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3830
FR_ELITE_000338,SYCOMORE,3830,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Haute-Savoie,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3830
FR_ELITE_000338,SYCOMORE,3830,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Haute-Savoie,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3830
FR_ELITE_000340,SYCOMORE,6750,1,Député,Cinquième République - Assemblée nationale,IIe législature,1966-02-09,1967-04-02,Bas-Rhin,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6750
FR_ELITE_000340,SYCOMORE,6750,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-05-08,1968-05-30,Bas-Rhin,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6750
FR_ELITE_000340,SYCOMORE,6750,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-08-13,1973-04-01,Bas-Rhin,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6750
FR_ELITE_000340,SYCOMORE,6750,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-05-06,1978-04-02,Bas-Rhin,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6750
FR_ELITE_000342,SYCOMORE,6237,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6237
FR_ELITE_000343,SYCOMORE,2693,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-05-15,Savoie,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2693
FR_ELITE_000343,SYCOMORE,2693,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1963-01-06,Savoie,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2693
FR_ELITE_000343,SYCOMORE,2693,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1967-05-07,Savoie,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2693
FR_ELITE_000343,SYCOMORE,2693,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1968-08-12,Savoie,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2693
FR_ELITE_000343,SYCOMORE,2693,5,Député,Cinquième République - Assemblée nationale,Ve législature,1969-09-21,1973-04-01,Savoie,,Union des démocrates pour la  République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2693
FR_ELITE_000344,SYCOMORE,3685,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Vienne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3685
FR_ELITE_000344,SYCOMORE,3685,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1965-02-06,Vienne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3685
FR_ELITE_000345,SYCOMORE,5089,1,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Somme,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5089
FR_ELITE_000345,SYCOMORE,5089,2,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Somme,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5089
FR_ELITE_000345,SYCOMORE,5089,3,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Somme,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5089
FR_ELITE_000345,SYCOMORE,5089,4,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-19,1981-05-22,Somme,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5089
FR_ELITE_000349,SYCOMORE,6485,1,Député,Cinquième République - Assemblée nationale,Ire législature,1961-09-26,1962-10-09,Seine,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,6,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,7,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000349,SYCOMORE,6485,8,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Essonne,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6485
FR_ELITE_000351,SYCOMORE,3044,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,La Réunion,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3044
FR_ELITE_000351,SYCOMORE,3044,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-03-18,1978-04-02,La Réunion,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3044
FR_ELITE_000351,SYCOMORE,3044,3,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-12,1981-05-22,La Réunion,,Non inscrit,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3044
FR_ELITE_000351,SYCOMORE,3044,4,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,La Réunion,,Non inscrit,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3044
